id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p40,0,0,0,0,20,0,0,0,0
p40,5,0,0,0,20,1,0,0,0
p40,18,0,0,0,20,3,0,0,0
p40,28,0,0,0,20,4,0,0,0
p40,33,0,0,0,20,7,0,0,0
p40,38,0,0,0,20,8,0,0,0
p40,54,0,0,0,20,9,0,0,0
p40,59,0,0,0,20,12,0,0,0
p40,60,0,0,0,20,12,0,0,0
p40,74,0,0,0,20,13,0,0,0
p40,89,0,0,0,20,14,0,0,0
p40,109,0,0,0,20,16,0,0,0
p40,114,0,0,0,20,17,0,0,0
p40,119,0,0,0,20,18,0,0,0
p40,120,0,0,0,20,18,0,0,0
p40,134,0,0,0,20,19,0,0,0
p40,139,0,0,0,20,20,0,0,0
p40,180,0,0,0,20,20,0,0,0
p40,240,0,0,0,20,20,0,0,0
p40,300,0,0,0,20,20,0,0,0
p40,360,0,0,0,20,20,0,0,0
p40,420,0,0,0,20,20,0,0,0
p40,480,0,0,0,20,20,0,0,0
p40,540,0,0,0,20,20,0,0,0
p40,600,40,20,0,20,20,0,40,0
p40,604,40,20,0,7,6,13,27,0
p40,605,40,20,0,0,0,20,20,5
p40,606,40,20,1,0,0,20,19,7
p40,607,40,20,1,0,0,20,19,12
p40,608,40,20,1,0,0,20,19,15
p40,609,40,20,1,0,0,20,19,12
p40,610,40,20,1,0,0,20,19,11
p40,611,40,20,2,0,0,20,18,9
p40,612,40,20,1,0,0,20,19,8
p40,613,40,20,1,0,0,20,19,16
p40,614,40,20,1,0,0,20,19,14
p40,615,40,20,5,0,0,20,15,7
p40,616,40,20,5,0,0,20,15,0
p40,617,40,20,4,0,0,20,16,0
p40,618,40,20,4,0,0,20,16,15
p40,619,40,20,4,0,0,20,16,12
p40,620,40,20,4,0,0,20,16,11
p40,621,40,20,2,0,0,20,18,7
p40,622,40,20,2,0,0,20,18,4
p40,623,40,20,2,0,0,20,18,8
p40,624,40,20,6,0,0,20,14,13
p40,626,40,20,6,0,0,20,14,9
p40,627,40,20,8,0,0,20,12,7
p40,628,40,20,9,0,0,20,11,3
p40,629,40,20,9,0,0,20,11,6
p40,630,40,20,8,0,0,20,12,6
p40,631,40,20,9,0,0,20,11,5
p40,632,40,20,10,0,0,20,10,4
p40,633,40,20,10,0,0,20,10,3
p40,634,40,20,10,0,0,20,10,2
p40,635,40,20,10,0,0,20,10,6
p40,637,40,20,12,0,0,20,8,4
p40,638,40,20,14,0,0,20,6,2
p40,640,40,20,15,0,0,20,5,4
p40,641,40,20,18,0,0,20,2,1
p40,644,40,20,18,0,0,20,2,0
p40,646,40,20,18,0,0,20,2,1
p40,648,40,20,16,0,0,20,4,1
p40,651,40,20,16,0,0,20,4,3
p40,653,40,20,15,0,0,20,5,1
p40,655,40,20,15,0,0,20,5,0
p40,656,40,20,16,0,0,20,4,2
p40,657,40,20,17,0,0,20,3,1
p40,660,40,20,17,0,0,20,3,1
p40,661,40,20,16,0,0,20,4,2
p40,662,40,20,17,0,0,20,3,0
p40,665,40,20,17,0,0,20,3,0
p40,666,40,20,17,0,0,20,3,1
p40,667,40,20,18,0,0,20,2,0
p40,671,40,20,18,0,0,20,2,2
p40,672,40,20,18,0,0,20,2,1
p40,675,40,20,19,0,0,20,1,0
p40,676,40,20,20,0,0,20,0,0
p40,692,40,20,19,0,0,20,1,0
p40,696,40,20,19,0,0,20,1,1
p40,698,40,20,20,0,0,20,0,0
p40,720,40,20,20,0,0,20,0,0
p40,733,40,20,19,0,0,20,1,0
p40,736,40,20,19,0,0,20,1,0
p40,741,40,20,19,0,0,20,1,1
p40,742,40,20,19,0,0,20,1,0
p40,746,40,20,19,0,0,20,1,0
p40,751,40,20,19,0,0,20,1,0
p40,756,40,20,19,0,0,20,1,1
p40,757,40,20,19,0,0,20,1,0
p40,761,40,20,19,0,0,20,1,1
p40,763,40,20,19,0,0,20,1,0
p40,766,40,20,19,0,0,20,1,0
p40,771,40,20,19,0,0,20,1,1
p40,775,40,20,20,0,0,20,0,0
