id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p11,0,0,0,0,20,0,0,0,0
p11,1,40,20,0,18,0,2,38,0
p11,6,40,20,0,8,0,12,28,0
p11,8,40,20,0,2,2,18,22,0
p11,13,40,20,0,0,0,20,20,0
p11,14,40,20,0,0,0,20,20,18
p11,15,40,20,0,0,0,20,20,20
p11,18,40,20,9,0,0,20,11,10
p11,19,40,20,10,0,0,20,10,3
p11,20,40,20,10,0,0,20,10,7
p11,23,40,20,13,0,0,20,7,4
p11,24,40,20,13,0,0,20,7,0
p11,25,40,20,13,0,0,20,7,7
p11,28,40,20,16,0,0,20,4,3
p11,29,40,20,16,0,0,20,4,2
p11,30,40,20,16,0,0,20,4,0
p11,31,40,20,16,0,0,20,4,3
p11,33,40,20,16,0,0,20,4,2
p11,34,40,20,16,0,0,20,4,0
p11,36,40,20,16,0,0,20,4,4
p11,38,40,20,16,0,0,20,4,2
p11,40,40,20,16,0,0,20,4,1
p11,41,40,20,16,0,0,20,4,3
p11,43,40,20,16,0,0,20,4,2
p11,46,40,20,16,0,0,20,4,3
p11,49,40,20,17,0,0,20,3,1
p11,51,40,20,17,0,0,20,3,3
p11,53,40,20,18,0,0,20,2,1
p11,56,40,20,18,0,0,20,2,2
p11,59,40,20,19,0,0,20,1,1
p11,60,40,20,19,0,0,20,1,0
p11,61,40,20,19,0,0,20,1,1
p11,66,40,20,19,0,0,20,1,1
p11,69,40,20,19,0,0,20,1,0
p11,71,40,20,19,0,0,20,1,1
p11,74,40,20,20,0,0,20,0,0
p11,601,38,18,20,2,0,18,0,0
p11,603,38,18,17,2,0,18,3,0
p11,604,38,18,13,2,0,18,7,0
p11,605,38,18,12,2,0,18,8,0
p11,606,28,8,5,12,0,8,15,0
p11,607,28,8,3,0,0,20,5,1
p11,608,22,2,1,6,0,14,7,3
p11,609,22,2,0,6,0,14,8,3
p11,610,22,2,1,6,0,14,7,1
p11,613,20,0,1,2,1,18,1,1
p11,615,20,0,0,2,1,18,2,0
p11,618,20,0,0,0,0,20,0,0
p11,619,17,0,0,3,0,17,0,0
p11,620,16,0,0,4,0,16,0,0
p11,621,15,0,0,5,0,15,0,0
p11,622,14,0,0,6,0,14,0,0
p11,623,13,0,0,7,0,13,0,0
p11,624,10,0,0,10,8,10,0,0
p11,625,8,0,0,12,8,8,0,0
p11,626,7,0,0,13,8,7,0,0
p11,629,7,0,0,13,13,7,0,0
p11,632,6,0,0,14,13,6,0,0
p11,633,5,0,0,15,13,5,0,0
p11,634,5,0,0,15,15,5,0,0
p11,643,4,0,0,16,15,4,0,0
p11,644,4,0,0,16,16,4,0,0
p11,649,4,0,0,16,16,4,0,0
p11,657,3,0,0,17,16,3,0,0
p11,658,2,0,0,18,16,2,0,0
p11,660,2,0,0,18,18,2,0,0
p11,664,1,0,0,19,18,1,0,0
p11,665,1,0,0,19,19,1,0,0
p11,675,1,0,0,19,19,1,0,0
p11,677,0,0,0,20,19,0,0,0
p11,680,0,0,0,20,20,0,0,0
p11,765,0,0,0,20,20,0,0,0
p11,855,0,0,0,20,20,0,0,0
p11,985,0,0,0,20,20,0,0,0
p11,1200,19,0,0,20,20,0,19,0
p11,1201,40,20,0,20,20,0,40,0
p11,1205,40,20,0,16,15,4,36,0
p11,1206,40,20,0,5,4,15,25,0
p11,1207,40,20,0,0,0,20,20,3
p11,1208,40,20,0,0,0,20,20,11
p11,1209,40,20,2,0,0,20,18,11
p11,1210,40,20,0,0,0,20,20,10
p11,1211,40,20,1,0,0,20,19,9
p11,1212,40,20,1,0,0,20,19,8
p11,1214,40,20,1,0,0,20,19,3
p11,1215,40,20,1,0,0,20,19,17
p11,1216,40,20,0,0,0,20,20,12
p11,1217,40,20,0,0,0,20,20,11
p11,1219,40,20,0,0,0,20,20,8
p11,1220,40,20,0,0,0,20,20,5
p11,1221,40,20,0,0,0,20,20,14
p11,1223,40,20,0,0,0,20,20,11
p11,1224,40,20,0,0,0,20,20,5
p11,1225,40,20,0,0,0,20,20,4
p11,1226,40,20,0,0,0,20,20,1
p11,1227,40,20,0,0,0,20,20,15
p11,1228,40,20,0,0,0,20,20,15
p11,1229,40,20,2,0,0,20,18,9
p11,1230,40,20,2,0,0,20,18,6
p11,1231,40,20,2,0,0,20,18,5
p11,1232,40,20,2,0,0,20,18,2
p11,1233,40,20,3,0,0,20,17,5
p11,1234,40,20,5,0,0,20,15,10
p11,1235,40,20,6,0,0,20,14,8
p11,1236,40,20,6,0,0,20,14,6
p11,1237,40,20,6,0,0,20,14,3
p11,1239,40,20,7,0,0,20,13,5
p11,1240,40,20,7,0,0,20,13,9
p11,1241,40,20,8,0,0,20,12,7
p11,1242,40,20,8,0,0,20,12,6
p11,1243,40,20,9,0,0,20,11,5
p11,1244,40,20,8,0,0,20,12,5
p11,1245,40,20,10,0,0,20,10,2
p11,1246,40,20,10,0,0,20,10,7
p11,1247,40,20,10,0,0,20,10,9
p11,1248,40,20,10,0,0,20,10,8
p11,1249,40,20,10,0,0,20,10,6
p11,1250,40,20,10,0,0,20,10,2
p11,1251,40,20,10,0,0,20,10,0
p11,1252,40,20,11,0,0,20,9,9
p11,1255,40,20,11,0,0,20,9,8
p11,1256,40,20,12,0,0,20,8,4
p11,1257,40,20,12,0,0,20,8,1
p11,1258,40,20,12,0,0,20,8,7
p11,1259,40,20,12,0,0,20,8,5
p11,1261,40,20,13,0,0,20,7,3
p11,1262,40,20,13,0,0,20,7,2
p11,1263,40,20,13,0,0,20,7,5
p11,1264,40,20,15,0,0,20,5,4
p11,1266,40,20,15,0,0,20,5,3
p11,1267,40,20,15,0,0,20,5,1
p11,1268,40,20,16,0,0,20,4,3
p11,1269,40,20,16,0,0,20,4,3
p11,1270,40,20,16,0,0,20,4,2
p11,1271,40,20,17,0,0,20,3,1
p11,1273,40,20,17,0,0,20,3,0
p11,1274,40,20,17,0,0,20,3,3
p11,1277,40,20,17,0,0,20,3,2
p11,1278,40,20,17,0,0,20,3,0
p11,1279,40,20,17,0,0,20,3,3
p11,1281,40,20,18,0,0,20,2,1
p11,1284,40,20,18,0,0,20,2,1
p11,1289,40,20,17,0,0,20,3,2
p11,1290,40,20,17,0,0,20,3,1
p11,1294,40,20,17,0,0,20,3,3
p11,1296,40,20,18,0,0,20,2,2
p11,1297,40,20,19,0,0,20,1,1
p11,1299,40,20,19,0,0,20,1,1
p11,1301,40,20,20,0,0,20,0,0
p11,1351,40,20,19,0,0,20,1,0
p11,1354,40,20,19,0,0,20,1,1
p11,1357,40,20,19,0,0,20,1,0
p11,1359,40,20,19,0,0,20,1,1
p11,1364,40,20,19,0,0,20,1,0
p11,1369,40,20,19,0,0,20,1,1
p11,1373,40,20,19,0,0,20,1,0
p11,1374,40,20,19,0,0,20,1,1
p11,1379,40,20,19,0,0,20,1,1
p11,1382,40,20,19,0,0,20,1,0
p11,1384,40,20,19,0,0,20,1,1
p11,1387,40,20,19,0,0,20,1,0
p11,1389,40,20,19,0,0,20,1,1
p11,1393,40,20,20,0,0,20,0,0
p11,1496,40,20,19,0,0,20,1,0
p11,1499,40,20,19,0,0,20,1,1
p11,1502,40,20,19,0,0,20,1,0
p11,1505,40,20,19,0,0,20,1,1
p11,1508,40,20,19,0,0,20,1,0
p11,1510,40,20,19,0,0,20,1,1
p11,1513,40,20,19,0,0,20,1,0
p11,1515,40,20,19,0,0,20,1,1
p11,1519,40,20,19,0,0,20,1,0
p11,1520,40,20,19,0,0,20,1,1
p11,1524,40,20,19,0,0,20,1,0
p11,1525,40,20,19,0,0,20,1,1
p11,1527,40,20,18,0,0,20,2,1
p11,1529,40,20,18,0,0,20,2,0
p11,1530,40,20,18,0,0,20,2,2
p11,1533,40,20,18,0,0,20,2,0
p11,1535,40,20,18,0,0,20,2,2
p11,1537,40,20,18,0,0,20,2,1
p11,1538,40,20,18,0,0,20,2,0
p11,1540,40,20,18,0,0,20,2,2
p11,1541,40,20,18,0,0,20,2,1
p11,1543,40,20,18,0,0,20,2,0
p11,1545,40,20,18,0,0,20,2,2
p11,1548,40,20,18,0,0,20,2,0
p11,1550,40,20,18,0,0,20,2,1
p11,1553,40,20,18,0,0,20,2,0
p11,1555,40,20,18,0,0,20,2,1
p11,1558,40,20,18,0,0,20,2,0
p11,1560,40,20,18,0,0,20,2,2
p11,1563,40,20,18,0,0,20,2,1
p11,1564,40,20,18,0,0,20,2,0
p11,1565,40,20,18,0,0,20,2,2
p11,1567,40,20,18,0,0,20,2,0
p11,1570,40,20,18,0,0,20,2,2
p11,1573,40,20,18,0,0,20,2,1
p11,1574,40,20,18,0,0,20,2,0
p11,1575,40,20,18,0,0,20,2,2
p11,1577,40,20,18,0,0,20,2,1
p11,1579,40,20,19,0,0,20,1,0
